"block"	"treatment"	"datapoint"	"Cb"	"Cd"	"Ci"	"Ee"	"Pg"	"Pp"	"ACHMIL"	"AGREUP"	"ARRELA"	"BROERE"	"BROMOL"	"CENJAC"	"CONARV"	"CREPIS"	"DACGLO"	"DAUCAR"	"ELYREP"	"ERYNGE"	"FESARU"	"FESRUB"	"GALMOL"	"GALVER"	"GERDIS"	"LEUVUL"	"LOLPER"	"LOTCOR"	"MALSYL"	"MEDARA"	"ONOREP"	"PICECH"	"PLALAN"	"PLAMAJ"	"POAANG"	"POAPOI"	"POAPRA"	"POTREP"	"RANACR"	"RUBFRU"	"RUMACE"	"SALPRA"	"SENJAC"	"SONCHU"	"TAROFF"	"TRIPRA"	"TRIREP"	"VERBOF"	"Total"
5	"Cd.Pp.Ee"	3	0	8	0	8	0	8	NA	NA	3	1	NA	NA	0	NA	2	0	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	2	NA	NA	12
5	"Cd.Pp.Ee"	4	0	8	0	8	0	8	NA	NA	4	NA	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	3	NA	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
5	"Cd.Pp.Ee"	5	0	8	0	8	0	8	NA	NA	4	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	6
5	"Cd.Pp.Ee"	6	0	8	0	8	0	8	NA	NA	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	1	NA	4	14
5	"Cd.Pp.Ee"	7	0	8	0	8	0	8	NA	NA	4	1	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	8
5	"Cd.Pp.Ee"	8	0	8	0	8	0	8	NA	NA	5	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	1	NA	NA	7
5	"Cd.Pp.Ee"	9	0	8	0	8	0	8	NA	NA	5	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	8
5	"Ci"	1	0	0	24	0	0	0	NA	NA	0.5	NA	NA	NA	NA	NA	3	NA	NA	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	10.5
5	"Ci"	2	0	0	24	0	0	0	NA	NA	1	0	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	12
5	"Ci"	3	0	0	24	0	0	0	NA	NA	1	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0	NA	NA	10
5	"Ci"	4	0	0	24	0	0	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	3	4	NA	0	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	13
5	"Ci"	5	0	0	24	0	0	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	11
5	"Ci"	6	0	0	24	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5
5	"Ci"	7	0	0	24	0	0	0	NA	NA	1	NA	NA	NA	NA	NA	0	5	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	13.5
5	"Ci"	8	0	0	24	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	NA	5	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	7
5	"Ci"	9	0	0	24	0	0	0	NA	NA	1	NA	NA	NA	NA	NA	0	5	NA	3	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	17
5	"Ci.Ee.Pg"	1	0	0	8	8	8	0	NA	NA	0.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0	NA	NA	NA	NA	3
5	"Ci.Ee.Pg"	2	0	0	8	8	8	0	NA	NA	1	2	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5	"Ci.Ee.Pg"	3	0	0	8	8	8	0	NA	NA	1	1	NA	NA	NA	NA	0	0	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5	"Ci.Ee.Pg"	4	0	0	8	8	8	0	NA	NA	1	2	NA	NA	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	3	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12
5	"Ci.Ee.Pg"	5	0	0	8	8	8	0	NA	NA	0	1.5	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	1	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5	"Ci.Ee.Pg"	6	0	0	8	8	8	0	NA	NA	1.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
5	"Ci.Ee.Pg"	7	0	0	8	8	8	0	NA	NA	2	1	NA	NA	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	1	NA	NA	1.5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
5	"Ci.Ee.Pg"	8	0	0	8	8	8	0	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
5	"Ci.Ee.Pg"	9	0	0	8	8	8	0	NA	NA	0.5	NA	NA	NA	NA	1	0.5	3	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	9
5	"Ci.Pp.Ee"	1	0	0	8	8	0	8	NA	NA	2	2	NA	NA	NA	NA	NA	3	NA	NA	NA	4	NA	1	NA	NA	NA	NA	NA	NA	NA	3	8	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	23
5	"Ci.Pp.Ee"	2	0	0	8	8	0	8	NA	NA	2	1	NA	NA	NA	NA	NA	0	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16
5	"Ci.Pp.Ee"	3	0	0	8	8	0	8	NA	NA	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	15
5	"Ci.Pp.Ee"	4	0	0	8	8	0	8	NA	NA	1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	12
5	"Ci.Pp.Ee"	5	0	0	8	8	0	8	NA	NA	1	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	2	NA	1	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.5
5	"Ci.Pp.Ee"	6	0	0	8	8	0	8	NA	NA	NA	1	NA	NA	NA	NA	4	2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5	"Ci.Pp.Ee"	7	0	0	8	8	0	8	NA	NA	1	1	NA	NA	NA	NA	0	NA	NA	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	13
5	"Ci.Pp.Ee"	8	0	0	8	8	0	8	NA	NA	0.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	5.5
5	"Ci.Pp.Ee"	9	0	0	8	8	0	8	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	2
5	"Ci.Pp.Pg"	1	0	0	8	0	8	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
5	"Ci.Pp.Pg"	2	0	0	8	0	8	8	NA	NA	NA	0	NA	NA	NA	NA	2	NA	NA	NA	NA	3	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
5	"Ci.Pp.Pg"	3	0	0	8	0	8	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
5	"Ci.Pp.Pg"	4	0	0	8	0	8	8	NA	NA	3	0	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	8
5	"Ci.Pp.Pg"	5	0	0	8	0	8	8	NA	NA	4	0	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
5	"Ci.Pp.Pg"	6	0	0	8	0	8	8	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	3
5	"Ci.Pp.Pg"	7	0	0	8	0	8	8	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	9
5	"Ci.Pp.Pg"	8	0	0	8	0	8	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
5	"Ci.Pp.Pg"	9	0	0	8	0	8	8	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
5	"control"	1	0	0	0	0	0	0	NA	NA	0	0	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	0
5	"control"	2	0	0	0	0	0	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0
5	"control"	3	0	0	0	0	0	0	NA	NA	0	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0
5	"control"	4	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
5	"control"	5	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	0
5	"control"	6	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0
5	"control"	7	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0
5	"control"	8	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0
5	"control"	9	0	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0
5	"Ee"	1	0	0	0	24	0	0	NA	NA	1	1	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
5	"Ee"	2	0	0	0	24	0	0	NA	NA	NA	1	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
5	"Ee"	3	0	0	0	24	0	0	NA	NA	NA	2	NA	NA	NA	0	NA	0	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
5	"Ee"	4	0	0	0	24	0	0	NA	NA	NA	2.5	NA	NA	NA	NA	1	NA	NA	NA	NA	2.5	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	8
5	"Ee"	5	0	0	0	24	0	0	NA	NA	1	1	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
5	"Ee"	6	0	0	0	24	0	0	NA	NA	NA	2	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	7
5	"Ee"	7	0	0	0	24	0	0	NA	NA	NA	1	NA	NA	NA	NA	0	0	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
5	"Ee"	8	0	0	0	24	0	0	NA	NA	0	2	NA	NA	NA	0	NA	0	NA	0	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5	"Ee"	9	0	0	0	24	0	0	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	0	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
5	"Pg"	1	0	0	0	0	24	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5	"Pg"	2	0	0	0	0	24	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	NA	NA	NA	NA	NA	NA	NA	2.5
5	"Pg"	3	0	0	0	0	24	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5	"Pg"	4	0	0	0	0	24	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
5	"Pg"	5	0	0	0	0	24	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	NA	4	NA	NA	NA	NA	NA	NA	10
5	"Pg"	6	0	0	0	0	24	0	NA	NA	NA	0	NA	3	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5	"Pg"	7	0	0	0	0	24	0	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
5	"Pg"	8	0	0	0	0	24	0	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
5	"Pg"	9	0	0	0	0	24	0	NA	NA	0	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	6
5	"Pp"	1	0	0	0	0	0	24	NA	NA	5	1	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	10
5	"Pp"	2	0	0	0	0	0	24	NA	NA	4	0	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	5
5	"Pp"	3	0	0	0	0	0	24	NA	NA	4	1	NA	NA	NA	0	NA	0	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5	"Pp"	4	0	0	0	0	0	24	NA	NA	5	1	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	6
5	"Pp"	5	0	0	0	0	0	24	NA	NA	4	1	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	7
5	"Pp"	6	0	0	0	0	0	24	NA	NA	5	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5	"Pp"	7	0	0	0	0	0	24	NA	NA	4	NA	NA	NA	NA	0	2	0	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	7.5
5	"Pp"	8	0	0	0	0	0	24	NA	NA	2	1	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	8
5	"Pp"	9	0	0	0	0	0	24	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	1
